Dataset,Clusters,Budget,Iteration,Cost,Time
spotify,4,512,3,18841.898300530207,0.1528
spotify,4,512,4,18841.898300530207,0.1704
spotify,4,1024,0,18841.898300530207,0.1492
spotify,4,1024,1,18841.898300530207,0.1501
spotify,4,1024,2,18841.898300530207,0.1659
spotify,4,1024,3,18841.898300530207,0.1756
spotify,4,1024,4,18841.898300530207,0.1732
spotify,4,4096,0,18841.898300530207,0.1868
spotify,4,4096,1,18841.898300530207,0.2062
spotify,4,4096,2,18841.898300530207,0.1628
spotify,4,4096,3,18841.898300530207,0.1843
spotify,4,4096,4,18841.898300530207,0.1596
spotify,8,64,0,11272.856936855667,0.2143
spotify,8,64,1,11272.856936855667,0.2352
spotify,8,64,2,11272.856936855667,0.2472
spotify,8,64,3,11272.856936855667,0.2108
spotify,8,64,4,11272.856936855667,0.2149
spotify,8,128,0,11272.856936855667,0.1958
spotify,8,128,1,11272.856936855667,0.2839
spotify,8,128,2,11272.856936855667,0.1978
spotify,8,128,3,11272.856936855667,0.1914
spotify,8,128,4,11272.856936855667,0.1957
spotify,8,256,0,11272.856936855667,0.1852
spotify,8,256,1,11272.856936855667,0.1999
spotify,8,256,2,11272.856936855667,0.1906
spotify,8,256,3,11272.856936855667,0.2148
spotify,8,256,4,11272.856936855667,0.1821
spotify,8,512,0,11272.856936855667,0.2045
spotify,8,512,1,11272.856936855667,0.2294
spotify,8,512,2,11272.856936855667,0.1812
spotify,8,512,3,11272.856936855667,0.1936
spotify,8,512,4,11272.856936855667,0.2438
spotify,8,1024,0,11272.856936855667,0.2097
spotify,8,1024,1,11272.856936855667,0.182
spotify,8,1024,2,11272.856936855667,0.1806
spotify,8,1024,3,11272.856936855667,0.2389
spotify,8,1024,4,11272.856936855667,0.209
spotify,8,4096,0,11272.856936855667,0.1681
spotify,8,4096,1,11272.856936855667,0.2225
spotify,8,4096,2,11272.856936855667,0.1993
spotify,8,4096,3,11272.856936855667,0.1775
spotify,8,4096,4,11272.856936855667,0.1832
spotify,16,64,0,7728.471668926251,0.237
spotify,16,64,1,7728.471668926251,0.3135
spotify,16,64,2,7728.471668926251,0.2645
