Dataset,Clusters,Budget,Iteration,Cost,Time
uber,8,512,3,185.41097098785644,0.005945458000496728
uber,8,512,4,170.94012839398616,0.0055788339996070135
uber,8,1024,0,177.6092119728915,0.006082583000534214
uber,8,1024,1,166.30494630721742,0.0062160420002328465
uber,8,1024,2,162.04365945577368,0.007355749999987893
uber,8,1024,3,167.09357432703865,0.006834874999185558
uber,8,1024,4,167.4600094889211,0.006983834000493516
uber,8,2048,0,167.96100504747517,0.008785374999206397
uber,8,2048,1,169.2198171608578,0.007789541999954963
uber,8,2048,2,162.8233548975233,0.012105000001611188
uber,8,2048,3,161.72916112181048,0.007913292000012007
uber,8,2048,4,169.56244909880445,0.009652541999457753
uber,8,4096,0,161.34431668402823,0.011289042000498739
uber,8,4096,1,162.66284256757515,0.015137582999159349
uber,8,4096,2,161.4517963766859,0.014442833000430255
uber,8,4096,3,166.6957093833957,0.015119707999474485
uber,8,4096,4,166.22517819634933,0.01986537499942642
uber,16,64,0,97.48833063590652,0.005827375000080792
uber,16,64,1,107.57609843674535,0.006504625000161468
uber,16,64,2,113.75558882502783,0.006970832999286358
uber,16,64,3,114.34561497320468,0.006792874999518972
uber,16,64,4,116.97358937063328,0.005817457999000908
uber,16,128,0,99.15445497915907,0.005851457999597187
uber,16,128,1,90.87623926287927,0.006002624999382533
uber,16,128,2,103.94553113553731,0.006514583999887691
uber,16,128,3,100.32133843330237,0.007142833999751019
uber,16,128,4,100.09498816674574,0.005829708999954164
uber,16,256,0,91.80323676050776,0.005767417000242858
uber,16,256,1,83.3555489679571,0.005819832998895436
uber,16,256,2,90.93889673199764,0.006199707999257953
uber,16,256,3,91.37203948334786,0.006386625000232016
uber,16,256,4,102.37150246871995,0.0058117499993386446
uber,16,512,0,82.27710783856458,0.007667500000025029
uber,16,512,1,87.86447154416213,0.006244415999390185
uber,16,512,2,84.14567982459442,0.006719000000884989
uber,16,512,3,82.75569521853302,0.007245708000482409
uber,16,512,4,84.9112306916582,0.00670233399978315
uber,16,1024,0,83.834442728055,0.007529167000029702
uber,16,1024,1,79.77145478488578,0.007307332998607308
uber,16,1024,2,86.19167698495893,0.007816167000783025
