Dataset,Clusters,Budget,Iteration,Cost,Time
spotify,8,1024,3,11260.84510580095,0.2953107999637723
spotify,8,1024,4,11335.435954453947,0.27237530006095767
spotify,8,2048,0,11226.679716042145,0.321405699942261
spotify,8,2048,1,11222.940297060533,0.30305449990555644
spotify,8,2048,2,11223.988048750813,0.2860536000225693
spotify,8,2048,3,11208.64018428389,0.37486450001597404
spotify,8,2048,4,11193.547063578808,0.304651299957186
spotify,8,4096,0,11184.846151609396,0.3226891001686454
spotify,8,4096,1,11278.830420955803,0.3138348001521081
spotify,8,4096,2,11162.192850189018,0.3339498999994248
spotify,8,4096,3,11172.732124150669,0.33506710012443364
spotify,8,4096,4,11190.637687512011,0.30123419989831746
spotify,16,64,0,13838.456853745989,0.3609168000984937
spotify,16,64,1,13533.244612780674,0.33573779999278486
spotify,16,64,2,12980.311760859964,0.33365929988212883
spotify,16,64,3,12128.330192273814,0.35499260015785694
spotify,16,64,4,12743.008723550365,0.37551110005006194
spotify,16,128,0,9291.735242816849,0.3503090001177043
spotify,16,128,1,9377.893717522828,0.2962163998745382
spotify,16,128,2,9233.099669963969,0.36125079984776676
spotify,16,128,3,8895.579969640443,0.39710960001684725
spotify,16,128,4,9380.06680983247,0.361745199887082
spotify,16,256,0,8678.096588780667,0.35314160003326833
spotify,16,256,1,8481.432479406678,0.32923909998498857
spotify,16,256,2,8535.334992595646,0.34275890002027154
spotify,16,256,3,8554.259544040824,0.3669559000991285
spotify,16,256,4,8814.385425371114,0.38160129985772073
spotify,16,512,0,8513.984924527387,0.35068560019135475
spotify,16,512,1,8114.445879486372,0.3397347000427544
spotify,16,512,2,8372.831574293357,0.3247012000065297
spotify,16,512,3,8227.722375505899,0.3779363001231104
spotify,16,512,4,8215.533563702891,0.37281460012309253
